yearmonth;client_type;tariff_type;system_zone;segment;tot_procured_volume;tot_delivery_volume;tot_hedged_volume;tot_open_volume;tot_generation_volume;tot_revenues;tot_hedged_cost;tot_open_cost;tot_generation_cost;tot_balancing_cost;tot_uplift_cost;tot_OPEX_cost;tot_total_cost;tot_margin;hpfc;unit_revenues;unit_hedged;unit_open_cost;unit_generation_cost;unit_balancing_cost;unit_uplift_cost;unit_OPEX_cost;unit_total_cost;unit_margin_cost;voltage;supply
2022-11;expected;MCP_indexed;0;Residential_OLD-0-expected-MCP_indexed;-885,08727727013695;-780,293817570430974;0;-885,08727727013695;0;-134293,8896686469961;0;-104101,6904284019984;0;-1723,86680494206007;-10113,1403770081997;0;-115938,697610351999;-18355,1920582958010;116,4227158052900;151,7295447776040;0;117,6174294917910;0;1,94768001892306;11,4261504336612;0;130,9912599443750;20,7382848332295993;LV;PPC
2022-11;expected;MCP_indexed;0;SME_OLD-0-expected-MCP_indexed;-414,28572219313997;-365,234701748336022;0;-414,28572219313997;0;-64586,4298741332968;0;-48716,7798076410982;0;-806,89602324068096;-4733,6909842967498;0;-54257,366815178902;-10329,0630589545999;116,4227158052920;155,8982760309150;0;117,5922248774230;0;1,94768001892304;11,4261504336611;0;130,9660553300080;24,9322207009084984;LV;PPC
2022-11;expected;MCP_indexed;1;Agr-1-expected-MCP_indexed;-774,04300419017000;-682,397076778779024;0;-774,04300419017000;0;-89475,9022710998979;0;-91022,3199216778012;0;-1507,58809304836996;-8844,3318079999208;0;-101374,239822725998;11898,3375516262004;116,4227158052910;115,5955183196990;0;117,5933629384180;0;1,94768001892305;11,4261504336612;0;130,9671933910020;-15,3716750713024997;LV;PPC
2022-11;expected;MCP_indexed;1;PL-1-expected-MCP_indexed;-649,05208936142401;-572,204962850590050;0;-649,05208936142401;0;-94784,7479967402032;0;-74457,3610458555049;0;-1264,14578568950992;-7416,1668123257195;0;-83137,673643870803;-11647,0743528692001;116,4227158052910;146,0356565372050;0;114,7170809034930;0;1,94768001892306;11,4261504336612;0;128,0909113560770;17,9447451811276011;LV;PPC
2022-11;expected;MCP_indexed;1;Residential_OLD-1-expected-MCP_indexed;-32918,07458151129686;-29020,607054140400578;0;-32918,07458151129686;0;-5002162,9663519803435;0;-3870309,9868011898361;0;-64113,87612382850057;-376126,8721548269968;0;-4310550,735079820268;-691612,2312721320195;116,4227158052910;151,9579449875080;0;117,5740086868560;0;1,94768001892306;11,4261504336612;0;130,9478391394400;21,0101058480675000;LV;PPC
2022-11;expected;MCP_indexed;1;SME_OLD-1-expected-MCP_indexed;-4260,68471745984971;-3756,223853883319862;0;-4260,68471745984971;0;-667877,3072438120143;0;-501044,7960858470178;0;-8298,45049112739071;-48683,2245320975999;0;-558026,471109075006;-109850,8361347409955;116,4227158052920;156,7535153462350;0;117,5972476988540;0;1,94768001892306;11,4261504336612;0;130,9710781514390;25,7824371947972004;LV;PPC
2022-11;expected;MCP_indexed;3;Agr-3-expected-MCP_indexed;-69,86051457131011;-61,589098625857503;0;-69,86051457131011;0;-8075,5623919515201;0;-8239,2454021048998;0;-136,06592834222400;-798,2367488647700;0;-9173,548079311890;1097,9856873603801;116,4227158052910;115,5955183197000;0;117,9385158077340;0;1,94768001892305;11,4261504336612;0;131,3123462603180;-15,7168279406189004;LV;PPC
2022-11;expected;MCP_indexed;3;PL-3-expected-MCP_indexed;-38,86516309481220;-34,263566159580598;0;-38,86516309481220;0;-5675,6996089764598;0;-4458,4491200102102;0;-75,69690159195130;-444,0792001501020;0;-4978,225221752270;-697,4743872241791;116,4227158052910;146,0356565372050;0;114,7158217021690;0;1,94768001892305;11,4261504336612;0;128,0896521547540;17,9460043824511999;LV;PPC
2022-11;expected;MCP_indexed;3;Residential_OLD-3-expected-MCP_indexed;-2036,88259342175002;-1795,717705564429934;0;-2036,88259342175002;0;-311922,7339272549725;0;-239608,9648639519874;0;-3967,19552809969991;-23273,7269281426998;0;-266849,887320193986;-45072,8466070615978;116,4227158052900;153,1373162766630;0;117,6351379494260;0;1,94768001892305;11,4261504336612;0;131,0089684020100;22,1283478746528992;LV;PPC
2022-11;expected;MCP_indexed;3;SME_OLD-3-expected-MCP_indexed;-417,72714458429101;-368,268663126414026;0;-417,72714458429101;0;-65334,9768678964974;0;-49149,1290851227968;0;-813,59881286861003;-4773,0131942438802;0;-54735,741092235403;-10599,2357756612000;116,4227158052920;156,4058685554560;0;117,6584517485320;0;1,94768001892306;11,4261504336613;0;131,0322822011160;25,3735863543395013;LV;PPC
2022-11;expected;fixed;0;Residential_NEW-0-expected-fixed;4658,43047258274964;4106,876904331100377;0;4658,43047258274964;0;791144,3253260439960;0;547978,3424647649517;0;9073,13195099171935;53227,9273644819987;0;610279,401780240005;180864,9235458069888;116,4227158052920;169,8306607734800;0;117,6315382809510;0;1,94768001892306;11,4261504336612;0;131,0053687335350;38,8252920399456016;LV;PPC
2022-11;expected;fixed;1;Residential_NEW-1-expected-fixed;78289,75094704329967;69020,321737673497410;0;78289,75094704329967;0;13269822,7829487994313;0;9207004,8770145401359;0;152483,38360601800377;894550,4717347850092;0;10254038,732355199754;3015784,0505934800021;116,4227158052920;169,4962957785460;0;117,6016626140800;0;1,94768001892305;11,4261504336612;0;130,9754930666630;38,5208027118826024;LV;PPC
2022-11;expected;fixed;1;SME_NEW-1-expected-fixed;10499,33856515590014;9256,227246015920173;0;10499,33856515590014;0;1666120,9042828700040;0;1234696,3059277799912;0;20449,35193526230069;119967,0218994110037;0;1375112,679762460059;291008,2245204090141;116,4227158052910;158,6881777307590;0;117,5975322888790;0;1,94768001892306;11,4261504336612;0;130,9713627414630;27,7168149892963989;LV;PPC
2022-11;expected;fixed;3;Residential_NEW-3-expected-fixed;4690,45932434481983;4135,113571669599878;0;4690,45932434481983;0;794494,2533746239496;0;551720,2279747789726;0;9135,51390559777974;53593,8938429328991;0;614449,635723310057;180044,6176513159880;116,4227158052920;169,3851707125940;0;117,6260553228110;0;1,94768001892306;11,4261504336612;0;130,9998857753950;38,3852849371984988;LV;PPC
